Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub Category,Sales,Quantity,Discount,Profit,Country,State,City,Region
ORD-004053,2025-03-14,2025-03-15,CUST-0128,Jennifer Singh,Corporate,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,206422.29,6,0.1,45799.36,United States,West,Los Angeles,West
ORD-004054,2024-10-01,2024-10-04,CUST-0273,Robert Gupta,Corporate,PROD-0052,"Bluetooth Speaker Wireless,IP67 Waterproof & Dustproof Portable Speaker with Lig",Technology,Audio,4597.39,3,0.2,870.65,United States,West,Seattle,West
ORD-004055,2024-07-25,2024-08-01,CUST-0216,Patricia Sharma,Home Office,PROD-0018,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,2212.27,2,0.3,461.84,United States,South,Atlanta,South
ORD-004056,2025-10-14,2025-10-21,CUST-0308,Riya Verma,Consumer,PROD-0004,"Samsung 14"" Galaxy Chromebook Go Laptop PC Computer, Intel Celeron N4500 Process",Technology,Computers,15523.11,1,0.1,5787.36,United States,East,New York,East
ORD-004057,2024-05-10,2024-05-17,CUST-0202,Karan Brown,Home Office,PROD-0001,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,159307.83,5,0.05,28430.72,United States,West,San Francisco,West
ORD-004058,2024-11-09,2024-11-14,CUST-0157,Aman Williams,Corporate,PROD-0034,NEO CHAIR Office Desk Gaming Chair Computer High Back Mesh Seat with Rolling Whe,Furniture,Chairs,33209.81,6,0.2,5721.89,United States,Central,Dallas,Central
ORD-004059,2025-08-23,2025-08-30,CUST-0375,Sara Smith,Consumer,PROD-0038,"Flash Furniture Nicholas Mid-Back Swivel Desk Chair with Wheels, Mesh Back, Padd",Furniture,Chairs,57745.36,4,0.0,12289.65,United States,West,Los Angeles,West
ORD-004060,2023-11-22,2023-11-29,CUST-0101,Riya Singh,Corporate,PROD-0012,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,31861.57,1,0.05,5469.92,United States,South,Atlanta,South
ORD-004061,2024-10-04,2024-10-05,CUST-0070,Sara Garcia,Consumer,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,129362.13,5,0.1,9535.4,United States,West,Los Angeles,West
ORD-004062,2025-05-30,2025-06-04,CUST-0183,Priya Khan,Home Office,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,114986.64,6,0.0,28819.13,United States,West,San Francisco,West
ORD-004063,2023-01-26,2023-02-02,CUST-0051,Linda Khan,Home Office,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,3160.38,2,0.0,651.7,United States,East,Philadelphia,East
ORD-004064,2024-09-30,2024-10-03,CUST-0277,Sara Patel,Home Office,PROD-0048,"Garmin Instinct® E 45mm, Rugged Outdoor GPS Smartwatch, 24/7 Health Monitoring, ",Technology,Wearables,53660.43,4,0.3,7132.12,United States,West,Los Angeles,West
ORD-004065,2025-10-09,2025-10-11,CUST-0057,Sara Davis,Consumer,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,112629.3,6,0.0,20872.02,United States,South,Miami,South
ORD-004066,2025-06-22,2025-06-28,CUST-0369,Priya Garcia,Corporate,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,82791.94,3,0.1,6775.1,United States,South,Houston,South
ORD-004067,2023-10-07,2023-10-13,CUST-0088,Patricia Williams,Corporate,PROD-0027,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,20691.72,4,0.1,3116.71,United States,Central,Dallas,Central
ORD-004068,2023-01-15,2023-01-18,CUST-0172,David Singh,Corporate,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,4199.14,1,0.0,893.38,United States,West,San Francisco,West
ORD-004069,2023-04-12,2023-04-16,CUST-0178,Michael Jones,Home Office,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,159307.83,5,0.05,22953.15,United States,East,Boston,East
ORD-004070,2024-09-01,2024-09-05,CUST-0099,Neha Smith,Consumer,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,10332.07,1,0.0,2413.03,United States,East,New York,East
ORD-004071,2024-02-18,2024-02-22,CUST-0312,Mary Sharma,Consumer,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,179193.23,4,0.15,38105.63,United States,West,Seattle,West
ORD-004072,2024-01-20,2024-01-26,CUST-0159,Aman Jones,Home Office,PROD-0031,"Serta Amplify Executive Office Chair with Faux Leather and Mesh, Adjustable Ergo",Furniture,Chairs,97737.78,6,0.0,18901.98,United States,West,Seattle,West
ORD-004073,2024-03-01,2024-03-05,CUST-0299,Linda Davis,Corporate,PROD-0048,"Garmin Instinct® E 45mm, Rugged Outdoor GPS Smartwatch, 24/7 Health Monitoring, ",Technology,Wearables,114986.64,6,0.0,28430.6,United States,Central,Chicago,Central
ORD-004074,2025-12-18,2025-12-19,CUST-0350,Robert Smith,Corporate,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,49810.88,4,0.0,7288.07,United States,South,Houston,South
ORD-004075,2023-03-27,2023-03-30,CUST-0252,Mary Patel,Consumer,PROD-0029,Marsail Ergonomic Mesh Office Chair High Back Desk Chair Adjustable Lumbar Suppo,Furniture,Chairs,23592.79,4,0.05,5640.07,United States,Central,Dallas,Central
ORD-004076,2025-11-02,2025-11-08,CUST-0318,Vikram Sharma,Consumer,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,11207.45,1,0.1,2652.27,United States,West,Los Angeles,West
ORD-004077,2024-02-24,2024-02-28,CUST-0065,Rahul Jones,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,25194.84,6,0.0,5776.84,United States,East,Boston,East
ORD-004078,2023-10-12,2023-10-16,CUST-0365,Vikram Williams,Consumer,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,57493.32,3,0.0,10693.44,United States,South,Houston,South
ORD-004079,2025-08-31,2025-09-04,CUST-0299,Linda Davis,Corporate,PROD-0025,"Amazon Basics Ergonomic Executive Office Desk Chair with Lumbar Support, Flip-up",Furniture,Chairs,66117.75,3,0.0,9230.06,United States,Central,Chicago,Central
ORD-004080,2025-10-08,2025-10-10,CUST-0271,Linda Miller,Home Office,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,58260.99,2,0.05,15253.93,United States,South,Atlanta,South
ORD-004081,2025-08-11,2025-08-16,CUST-0060,Neha Jones,Consumer,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,2528.3,2,0.2,835.23,United States,East,Philadelphia,East
ORD-004082,2025-11-05,2025-11-09,CUST-0190,Linda Khan,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,83509.86,5,0.3,11237.62,United States,East,Philadelphia,East
ORD-004083,2023-11-16,2023-11-19,CUST-0002,Karan Smith,Consumer,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,91610.6,4,0.0,8145.8,United States,East,Philadelphia,East
ORD-004084,2025-03-19,2025-03-20,CUST-0173,Mary Singh,Corporate,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,28747.14,1,0.0,4061.18,United States,Central,Chicago,Central
ORD-004085,2025-03-21,2025-03-23,CUST-0367,Priya Verma,Corporate,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,84471.98,5,0.1,16259.1,United States,South,Atlanta,South
ORD-004086,2025-05-20,2025-05-26,CUST-0269,Jennifer Miller,Corporate,PROD-0020,"Lenovo E310 True Wireless Earbuds, Bluetooth 5.3 TWS Headphones with 13mm Driver",Technology,Audio,3160.38,2,0.0,581.14,United States,Central,Dallas,Central
ORD-004087,2023-02-21,2023-02-23,CUST-0192,Mary Jones,Consumer,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,23803.42,3,0.1,5396.81,United States,East,Philadelphia,East
ORD-004088,2025-03-21,2025-03-25,CUST-0253,Karan Patel,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,7138.54,2,0.15,1660.13,United States,West,Los Angeles,West
ORD-004089,2025-01-21,2025-01-26,CUST-0036,Priya Khan,Corporate,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,263519.45,5,0.0,54385.62,United States,East,New York,East
ORD-004090,2025-08-21,2025-08-23,CUST-0069,Neha Patel,Consumer,PROD-0002,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,67076.98,2,0.0,11635.97,United States,South,Miami,South
ORD-004091,2023-06-07,2023-06-08,CUST-0088,Patricia Williams,Corporate,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,126489.34,3,0.2,6762.04,United States,Central,Dallas,Central
ORD-004092,2025-11-30,2025-12-05,CUST-0069,Neha Patel,Consumer,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,119299.8,5,0.0,8292.76,United States,South,Miami,South
ORD-004093,2024-10-21,2024-10-24,CUST-0144,Neha Brown,Consumer,PROD-0001,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,93907.77,4,0.3,2479.22,United States,West,Seattle,West
ORD-004094,2023-09-06,2023-09-12,CUST-0160,Neha Sharma,Corporate,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,13437.25,4,0.2,1411.48,United States,East,Boston,East
ORD-004095,2023-03-20,2023-03-27,CUST-0022,Karan Khan,Home Office,PROD-0049,"Amazfit Active Max Smart Watch 1.5"" AMOLED Display, 25-Day Battery, Offline Maps",Technology,Wearables,77375.74,5,0.05,16398.86,United States,West,Los Angeles,West
ORD-004096,2025-10-15,2025-10-19,CUST-0255,Vikram Davis,Home Office,PROD-0041,Flash Furniture Kelista Mid-Back Swivel Office Chair with Adjustable Seat Height,Furniture,Chairs,77585.4,6,0.0,14359.32,United States,South,Houston,South
ORD-004097,2023-09-02,2023-09-08,CUST-0387,David Sharma,Corporate,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,34403.71,1,0.1,4793.05,United States,South,Atlanta,South
ORD-004098,2023-08-09,2023-08-13,CUST-0194,Mary Miller,Home Office,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,67587.94,6,0.2,9813.27,United States,Central,Austin,Central
ORD-004099,2025-12-19,2025-12-22,CUST-0373,Sara Patel,Consumer,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,21697.35,3,0.3,3855.39,United States,East,Philadelphia,East
ORD-004100,2025-02-16,2025-02-20,CUST-0169,Sara Sharma,Home Office,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,50105.92,3,0.3,5926.05,United States,West,Los Angeles,West
ORD-004101,2025-10-18,2025-10-21,CUST-0209,Aman Johnson,Home Office,PROD-0028,Marsail Executive Office Chair Ergonomic Desk Chair with Flip-up Armrests PU Lea,Furniture,Chairs,42152.4,5,0.2,-281.38,United States,West,Los Angeles,West
ORD-004102,2023-02-23,2023-02-26,CUST-0309,David Williams,Home Office,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,137986.27,6,0.2,28957.91,United States,East,Philadelphia,East
ORD-004103,2024-11-23,2024-11-30,CUST-0221,Michael Patel,Consumer,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,316223.34,6,0.0,28365.44,United States,East,Philadelphia,East
ORD-004104,2025-08-18,2025-08-25,CUST-0253,Karan Patel,Consumer,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,93857.75,5,0.0,19334.93,United States,West,Los Angeles,West
ORD-004105,2025-11-04,2025-11-08,CUST-0308,Riya Verma,Consumer,PROD-0009,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8",Technology,Computers,91743.24,3,0.2,10509.84,United States,East,New York,East
ORD-004106,2024-08-04,2024-08-06,CUST-0291,Elizabeth Patel,Consumer,PROD-0007,"ASUS TUF Gaming F16 (2025) Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® C",Technology,Computers,473764.08,6,0.2,122673.04,United States,South,Miami,South
ORD-004107,2023-05-21,2023-05-25,CUST-0004,Karan Williams,Corporate,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,609934.29,5,0.05,104484.62,United States,South,Houston,South
ORD-004108,2025-06-23,2025-06-25,CUST-0325,Neha Verma,Home Office,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,22902.65,1,0.0,1334.52,United States,South,Houston,South
ORD-004109,2025-05-30,2025-06-05,CUST-0319,Riya Smith,Consumer,PROD-0044,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness",Technology,Wearables,104256.51,4,0.15,-182.91,United States,East,Philadelphia,East
ORD-004110,2024-01-28,2024-02-03,CUST-0099,Neha Smith,Consumer,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,14464.9,2,0.3,-240.73,United States,East,New York,East
ORD-004111,2023-10-07,2023-10-08,CUST-0254,Linda Verma,Corporate,PROD-0048,"Garmin Instinct® E 45mm, Rugged Outdoor GPS Smartwatch, 24/7 Health Monitoring, ",Technology,Wearables,19164.44,1,0.0,3679.59,United States,South,Atlanta,South
ORD-004112,2024-01-03,2024-01-06,CUST-0360,Jennifer Johnson,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,19087.97,1,0.2,4207.62,United States,South,Atlanta,South
ORD-004113,2024-12-16,2024-12-18,CUST-0205,Priya Verma,Corporate,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,45995.42,2,0.2,7807.36,United States,Central,Austin,Central
ORD-004114,2025-02-05,2025-02-08,CUST-0360,Jennifer Johnson,Corporate,PROD-0004,"Samsung 14"" Galaxy Chromebook Go Laptop PC Computer, Intel Celeron N4500 Process",Technology,Computers,24147.06,2,0.3,3396.4,United States,South,Atlanta,South
ORD-004115,2024-07-05,2024-07-12,CUST-0070,Sara Garcia,Consumer,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,103061.92,5,0.1,20928.61,United States,West,Los Angeles,West
ORD-004116,2024-05-04,2024-05-11,CUST-0195,Robert Williams,Consumer,PROD-0037,"Ergonomic Office Chair with Lumbar Support, High Back Mesh Desk Chair with Flip-",Furniture,Chairs,35943.75,3,0.0,5944.74,United States,East,Boston,East
ORD-004117,2025-01-21,2025-01-26,CUST-0101,Riya Singh,Corporate,PROD-0050,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Adv",Technology,Wearables,250343.48,5,0.05,25998.18,United States,South,Atlanta,South
ORD-004118,2024-05-28,2024-05-30,CUST-0304,Aman Brown,Home Office,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,37027.54,6,0.3,7991.9,United States,West,Los Angeles,West
ORD-004119,2025-03-05,2025-03-09,CUST-0030,Karan Gupta,Consumer,PROD-0055,"JBL Flip 6 - Portable Bluetooth Speaker, powerful sound and deep bass, IPX7 wate",Technology,Audio,33622.34,3,0.1,6732.02,United States,South,Atlanta,South
ORD-004120,2025-11-09,2025-11-15,CUST-0015,Karan Miller,Consumer,PROD-0008,Acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX,Technology,Computers,364138.04,5,0.05,72279.81,United States,South,Miami,South
ORD-004121,2024-08-09,2024-08-16,CUST-0319,Riya Smith,Consumer,PROD-0029,Marsail Ergonomic Mesh Office Chair High Back Desk Chair Adjustable Lumbar Suppo,Furniture,Chairs,10554.67,2,0.15,1432.17,United States,East,Philadelphia,East
ORD-004122,2024-06-03,2024-06-04,CUST-0139,Riya Miller,Consumer,PROD-0027,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,4023.39,1,0.3,393.78,United States,West,Los Angeles,West
ORD-004123,2023-12-27,2023-12-29,CUST-0269,Jennifer Miller,Corporate,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,38018.21,3,0.1,5944.65,United States,Central,Dallas,Central
ORD-004124,2023-07-22,2023-07-25,CUST-0138,Aman Johnson,Corporate,PROD-0025,"Amazon Basics Ergonomic Executive Office Desk Chair with Lumbar Support, Flip-up",Furniture,Chairs,15427.47,1,0.3,3605.69,United States,West,Seattle,West
ORD-004125,2025-09-08,2025-09-10,CUST-0131,Priya Singh,Consumer,PROD-0010,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Ho",Technology,Computers,233408.1,6,0.05,67219.75,United States,West,San Francisco,West
ORD-004126,2025-01-01,2025-01-02,CUST-0296,Robert Garcia,Home Office,PROD-0012,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,167692.45,5,0.0,10366.68,United States,South,Houston,South
ORD-004127,2025-05-13,2025-05-19,CUST-0253,Karan Patel,Consumer,PROD-0029,Marsail Ergonomic Mesh Office Chair High Back Desk Chair Adjustable Lumbar Suppo,Furniture,Chairs,24834.52,4,0.0,4167.87,United States,West,Los Angeles,West
ORD-004128,2024-02-03,2024-02-09,CUST-0254,Linda Verma,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,50105.92,3,0.3,10882.33,United States,South,Atlanta,South
ORD-004129,2023-02-09,2023-02-14,CUST-0302,Michael Verma,Consumer,PROD-0027,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,11495.4,2,0.0,2679.25,United States,East,New York,East
ORD-004130,2024-07-20,2024-07-24,CUST-0322,Sara Davis,Home Office,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,21158.59,3,0.2,1958.22,United States,East,Boston,East
ORD-004131,2025-12-31,2026-01-05,CUST-0124,Karan Miller,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,38175.94,2,0.2,2544.73,United States,South,Atlanta,South
ORD-004132,2025-03-22,2025-03-24,CUST-0123,Linda Jones,Home Office,PROD-0033,Martha Stewart Rayna Swivel Task Chair with Flared Arms for Home Office in Off W,Furniture,Chairs,17429.97,1,0.0,1200.08,United States,Central,Dallas,Central
ORD-004133,2025-10-30,2025-11-01,CUST-0322,Sara Davis,Home Office,PROD-0042,"Amazon Basics Classic Puresoft PU Padded Mid-Back Office Chair with Armrest, Hei",Furniture,Chairs,18597.73,2,0.1,2491.02,United States,East,Boston,East
ORD-004134,2023-02-20,2023-02-21,CUST-0050,James Davis,Home Office,PROD-0049,"Amazfit Active Max Smart Watch 1.5"" AMOLED Display, 25-Day Battery, Offline Maps",Technology,Wearables,43982.0,3,0.1,5235.26,United States,East,Philadelphia,East
ORD-004135,2024-11-10,2024-11-14,CUST-0085,David Smith,Consumer,PROD-0010,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Ho",Technology,Computers,196554.19,6,0.2,32186.33,United States,South,Houston,South
ORD-004136,2025-06-14,2025-06-19,CUST-0253,Karan Patel,Consumer,PROD-0026,Serta Bryce Executive Office Chair - Ergonomic Computer Desk Chair with Patented,Furniture,Chairs,76351.87,4,0.2,12234.87,United States,West,Los Angeles,West
ORD-004137,2023-01-02,2023-01-04,CUST-0320,David Gupta,Corporate,PROD-0004,"Samsung 14"" Galaxy Chromebook Go Laptop PC Computer, Intel Celeron N4500 Process",Technology,Computers,58642.86,4,0.15,11155.99,United States,West,Seattle,West
ORD-004138,2023-05-09,2023-05-11,CUST-0303,Aman Johnson,Consumer,PROD-0012,"ASUS Vivobook Go 15 15.6” FHD 60Hz Laptop with Intel Processor N150, Intel UHD G",Technology,Computers,60369.28,2,0.1,9144.84,United States,South,Houston,South
ORD-004139,2024-10-27,2024-10-29,CUST-0100,Vikram Smith,Corporate,PROD-0024,"HON Ignition 2.0 Mid‑Back Ergonomic Office Chair, Mesh Task Seating with Lumbar ",Furniture,Chairs,134745.21,3,0.0,14873.48,United States,Central,Chicago,Central
ORD-004140,2025-09-23,2025-09-30,CUST-0120,Aman Verma,Corporate,PROD-0036,BestOffice | Ergonomic Office Chair | Mid-Back Swivel Desk Chair | Breathable Ba,Furniture,Chairs,14658.28,4,0.15,1184.02,United States,West,San Francisco,West
ORD-004141,2023-03-03,2023-03-09,CUST-0228,Patricia Khan,Corporate,PROD-0006,Acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce R,Technology,Computers,301277.78,3,0.2,68018.77,United States,West,San Francisco,West
ORD-004142,2024-06-01,2024-06-06,CUST-0080,Aman Johnson,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,122118.48,4,0.1,22826.16,United States,South,Houston,South
ORD-004143,2024-03-03,2024-03-06,CUST-0121,Priya Davis,Home Office,PROD-0039,"HON Convergence Ergonomic Office Chair with Mesh Back, Adjustable Arms, Lumbar S",Furniture,Chairs,118726.3,5,0.3,12595.57,United States,Central,Dallas,Central
ORD-004144,2025-07-15,2025-07-20,CUST-0276,Riya Williams,Corporate,PROD-0030,Flash Furniture Whitney Mid-Back Swivel LeatherSoft Desk Chair with Padded Seat ,Furniture,Chairs,35906.09,3,0.15,3748.66,United States,West,Los Angeles,West
ORD-004145,2025-10-22,2025-10-29,CUST-0043,Neha Sharma,Corporate,PROD-0014,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard ",Technology,Computers,37543.1,2,0.0,9900.77,United States,East,New York,East
ORD-004146,2024-02-12,2024-02-15,CUST-0017,Rahul Garcia,Corporate,PROD-0007,"ASUS TUF Gaming F16 (2025) Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® C",Technology,Computers,503374.34,6,0.15,115884.25,United States,East,Philadelphia,East
ORD-004147,2025-05-30,2025-05-31,CUST-0016,John Garcia,Corporate,PROD-0054,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",Technology,Audio,47606.83,6,0.1,14952.21,United States,Central,Chicago,Central
ORD-004148,2024-11-10,2024-11-11,CUST-0354,Sara Khan,Corporate,PROD-0022,NEO CHAIR Office Desk Gaming Ergonomic Computer Chair with Lumbar Back Support A,Furniture,Chairs,18962.24,4,0.0,3563.08,United States,South,Houston,South
ORD-004149,2025-04-26,2025-04-30,CUST-0007,James Miller,Corporate,PROD-0023,Serta Bryce Executive Office Chair - Ergonomic Computer DeskChair with Lumbar Te,Furniture,Chairs,33403.94,2,0.3,5132.84,United States,Central,Chicago,Central
ORD-004150,2025-12-27,2025-12-29,CUST-0391,Linda Garcia,Consumer,PROD-0056,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bas",Technology,Audio,7978.37,2,0.05,2081.3,United States,South,Atlanta,South
ORD-004151,2025-10-03,2025-10-06,CUST-0320,David Gupta,Corporate,PROD-0043,"Amazon Basics Modern Home Office Desk Chair with Adjustable Height, 360 Degree S",Furniture,Chairs,36793.11,3,0.15,3503.85,United States,West,Seattle,West
ORD-004152,2025-12-18,2025-12-24,CUST-0396,Linda Miller,Home Office,PROD-0015,"Soundcore P30i by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancell",Technology,Audio,12874.56,6,0.2,2138.52,United States,Central,Austin,Central
ORD-004153,2025-08-13,2025-08-20,CUST-0359,Elizabeth Smith,Consumer,PROD-0041,Flash Furniture Kelista Mid-Back Swivel Office Chair with Adjustable Seat Height,Furniture,Chairs,69826.86,6,0.1,10259.45,United States,East,New York,East
ORD-004154,2025-02-18,2025-02-22,CUST-0202,Karan Brown,Home Office,PROD-0017,"Samsung Galaxy Buds 4 Pro (2026) AI True Wireless Bluetooth Earbuds, Hi-Res Audi",Technology,Audio,68707.95,3,0.0,12833.09,United States,West,San Francisco,West
ORD-004155,2025-11-21,2025-11-22,CUST-0012,Vikram Garcia,Home Office,PROD-0003,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDI",Technology,Computers,121986.86,1,0.05,10641.03,United States,Central,Dallas,Central
ORD-004156,2024-05-29,2024-06-04,CUST-0077,Linda Smith,Corporate,PROD-0029,Marsail Ergonomic Mesh Office Chair High Back Desk Chair Adjustable Lumbar Suppo,Furniture,Chairs,11796.4,2,0.05,1525.37,United States,East,Boston,East
ORD-004157,2025-03-28,2025-04-03,CUST-0330,Elizabeth Sharma,Home Office,PROD-0046,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, M",Technology,Wearables,114988.56,4,0.0,19135.01,United States,Central,Austin,Central
ORD-004158,2024-12-03,2024-12-05,CUST-0067,Jennifer Davis,Consumer,PROD-0040,"Serta Garret Executive Office Chair, Ergonomic Mid-Back with Lumbar Support, Sem",Furniture,Chairs,61326.21,4,0.2,6759.83,United States,South,Miami,South
